id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_30d_in_currency,price_change_percentage_7d_in_currency,zone,drawdown_pct,suspected_wash_trading,momentum,is_gold,btc_change_24h,btc_change_7d,rs_24h,rs_7d,rs_available,rs_strong_24h,rs_leader_24h,ratio,range,volume_recovery,price_resilience,timeframe_analysis,timeframe_classification,social_analysis,seller_exhaustion,volatility_14d,ratio_surge,sector,accumulation_score,accumulation_signal,accumulation_slope,is_silent_accumulation,accumulation_reason,source_range,quant_score,social_score,final_score,ranking,persistence_count_3d,persistence_count_7d,persistence_count_14d,first_seen,max_persistence_ever,persistence_days,is_confirmed_leader,social_explosion,social_validation,rs_strong
chaingpt,cgpt,ChainGPT,https://coin-images.coingecko.com/coins/images/29306/large/200x200.png?1696528257,0.02436118,22546564,829,24293071,6162716,0.02519255,0.02389216,-0.000765638655095113,-3.0471,-731954.9364291877,-3.14434,926033803.0,997766421.0,1000000000.0,0.555799,-95.62282,2024-03-12T12:05:22.099Z,0.01776651,36.93371,2026-03-29T22:52:01.786Z,,2026-05-27T11:09:09.182Z,-1.468959436052373,-7.895140970537781,early_accumulation,0.9562,False,low,False,-1.89841,,-1.14869,,True,False,False,0.2733328235734722,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.022,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,32,0,0,0,20260511,0,0,False,False,NOT_APPLICABLE,False
vine,vine,Vine,https://coin-images.coingecko.com/coins/images/53859/large/vine.jpg?1737613523,0.01690187,16915664,966,16915664,4149817,0.01727863,0.01666655,-0.000260821098234471,-1.5197,-236480.96592229232,-1.37873,999969233.818792,999969233.818792,1000000000.0,0.469941,-96.40198,2025-01-26T10:00:27.525Z,0.01447873,16.78208,2026-04-28T10:55:44.220Z,,2026-05-27T11:09:10.765Z,10.805575707849409,-2.800668712761301,early_accumulation,0.964,False,low,False,-1.89841,,0.3787099999999999,,True,False,False,0.24532391988869015,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Meme,0.0,none,-0.015,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,33,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
pippin,pippin,pippin,https://coin-images.coingecko.com/coins/images/51589/large/pippin_logo.png?1731570163,0.02105286,21077640,864,21077640,5022453,0.02195954,0.02072457,-0.000877378384192631,-4.00077,-849142.4174284562,-3.87263,999935295.077556,999935295.077556,1000000000.0,0.897199,-97.65898,2026-02-26T15:35:05.499Z,0.0055459,278.72368,2024-12-30T00:02:49.802Z,,2026-05-27T11:09:10.311Z,-28.411248705129072,-9.086463323157968,early_accumulation,0.9765,False,low,False,-1.89841,,-2.10236,,True,False,False,0.23828346057718036,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0058,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,34,0,0,0,20260511,0,0,False,False,NOT_APPLICABLE,False
yield-guild-games,ygg,Yield Guild Games,https://coin-images.coingecko.com/coins/images/17358/large/Shield_Mark_-_Colored_-_Iridescent.png?1696516909,0.0369338,27459941,737,36927461,6491616,0.03881244,0.03655861,-0.001802547099008303,-4.65337,-1340605.9592602514,-4.65479,743618436.8839006,1000000000.0,1000000000.0,11.17,-99.6703,2021-11-20T16:49:03.371Z,0.03347217,10.04036,2026-03-29T22:52:11.416Z,,2026-05-27T11:07:27.189Z,-11.24129502037345,0.9336061721439353,early_accumulation,0.9967,False,low,False,-1.89841,,-2.7549599999999996,,True,False,False,0.23640312992660836,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Gaming,0.0,none,-0.06,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,35,0,0,0,20260512,0,0,False,False,NOT_APPLICABLE,False
stargate-finance,stg,Stargate Finance,https://coin-images.coingecko.com/coins/images/24413/large/STG_LOGO.png?1696523595,0.162437,19105427,918,19105427,4465190,0.167097,0.157853,-0.004659384416765416,-2.78844,-561806.5507813767,-2.85656,117626263.97986597,117626263.97986597,1000000000.0,4.14,-96.0825,2022-04-02T00:00:00.000Z,0.104476,55.29192,2025-12-31T19:01:22.813Z,,2026-05-27T11:09:08.520Z,-23.23784787238736,-1.840702585927699,early_accumulation,0.9608,False,low,False,-1.89841,,-0.8900300000000001,,True,False,False,0.23371317479583156,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.367,weak,0.0048,False,Sinal fraco: slope=0.0048,10_49m_range,0.0,0,0.0,36,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False
ssv-network,ssv,SSV Network,https://coin-images.coingecko.com/coins/images/19155/large/ssv.png?1696518606,2.43,35712386,606,35712386,8093942,2.64,2.37,-0.1912520187098039,-7.28927,-2884606.6009509563,-7.47366,14699173.1,14699173.1,,65.82,-96.31573,2024-03-25T05:21:25.264Z,2.09,16.25656,2026-04-13T08:10:42.294Z,,2026-05-27T11:07:21.718Z,-16.210984413593355,-6.598412297354916,early_accumulation,0.9631,False,low,False,-1.89841,,-5.39086,,True,False,False,0.22664243156421976,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,DeFi,0.106,none,0.0006,False,Dados insuficientes,10_49m_range,0.0,0,0.0,37,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
wink,win,WINkLink,https://coin-images.coingecko.com/coins/images/9129/large/WinK.png?1696509252,1.973e-05,19669603,898,19669603,4432468,2.045e-05,1.962e-05,-4.65085815111e-07,-2.30262,-437623.2794889249,-2.17645,993701854154.286,993701859243.3864,,0.00289424,-99.31225,2021-04-05T20:24:01.448Z,1.864e-05,6.80165,2026-03-30T23:15:39.595Z,"{'times': -0.8356951181223482, 'currency': 'usd', 'percentage': -83.56951181223482}",2026-05-27T11:09:12.562Z,-1.5542381565315864,2.407558100849212,early_accumulation,0.9932,False,low,False,-1.89841,,-0.4042100000000002,,True,False,False,0.2253460834974656,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.444,moderate,0.0091,False,Possível acumulação: slope=0.0091,10_49m_range,0.0,0,0.0,38,0,0,0,20260502,0,0,False,False,NOT_APPLICABLE,False
magic,magic,Treasure,https://coin-images.coingecko.com/coins/images/18623/large/magic.png?1696518095,0.059311,19922083,894,20621377,4431060,0.061576,0.058888,-0.001779364370119149,-2.91265,-598121.4254120812,-2.91479,335896595.3884427,347687042.9717532,347714007.0,6.32,-99.0621,2022-02-19T16:24:53.615Z,0.01999252,196.655,2021-10-07T01:57:51.729Z,,2026-05-27T11:09:08.248Z,-11.677391016350203,-7.0944993825652265,early_accumulation,0.9906,False,low,False,-1.89841,,-1.0142400000000003,,True,False,False,0.22241951305995464,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Gaming,0.0,none,-0.0159,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,39,0,0,0,20260511,0,0,False,False,NOT_APPLICABLE,False
aevo-exchange,aevo,Aevo,https://coin-images.coingecko.com/coins/images/35893/large/aevo.png?1710138340,0.0246798,22582717,831,24623645,4908691,0.02528351,0.02400059,-0.000458489073707147,-1.82387,-478166.65150731057,-2.0735,917115113.6162702,1000000000.0,1000000000.0,3.76,-99.34708,2024-03-28T00:05:46.673Z,0.02078552,17.99737,2026-03-29T22:52:01.183Z,,2026-05-27T11:09:09.580Z,-4.063218755152825,-4.71027123579226,early_accumulation,0.9934,False,low,False,-1.89841,,0.07453999999999983,,True,False,False,0.21736494328826775,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0108,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,40,0,0,0,20260510,0,0,False,False,NOT_APPLICABLE,False
giggle-fund,giggle,Giggle Fund,https://coin-images.coingecko.com/coins/images/69414/large/giggle-fund.jpg?1758541887,30.27,30287242,696,30287242,6558332,31.19,29.82,-0.9215738128297346,-2.95444,-921943.3824396506,-2.95408,1000000.0,1000000.0,1000000.0,274.54,-88.97721,2025-10-25T04:05:48.420Z,8.64,250.16541,2025-09-25T16:01:24.440Z,,2026-05-27T11:07:25.725Z,-7.488843224981986,-8.876278013128989,early_accumulation,0.8897,False,low,False,-1.89841,,-1.05603,,True,False,False,0.21653777521241452,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,-0.0524,False,Ratio em queda — sem acumulação,10_49m_range,0.0,0,0.0,41,0,0,0,20260504,0,0,False,False,NOT_APPLICABLE,False
jupusd,jupusd,JupUSD,https://coin-images.coingecko.com/coins/images/70636/large/icon.png?1767003505,0.999676,46698813,513,46698813,10004849,1.001,0.997261,-0.000152441544811532,-0.01525,58020.0,0.1244,46711598.063302,46711598.063302,,1.021,-2.07067,2026-04-26T05:05:07.328Z,0.885214,12.93609,2026-03-22T21:50:19.247Z,,2026-05-27T11:07:26.108Z,-0.057297937622787384,0.05169465967090915,early_accumulation,0.0209,False,low,False,-1.89841,,1.88316,,True,False,False,0.21424204079876719,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.65,strong,0.0835,True,"Acumulação silenciosa: slope=0.0835, consistência=100%",10_49m_range,0.0,0,0.0,42,0,0,0,20260519,0,0,False,False,NOT_APPLICABLE,False
liquity,lqty,Liquity,https://coin-images.coingecko.com/coins/images/14665/large/logo_V2.png?1725437146,0.24561,24237283,796,24552253,4858085,0.252509,0.241815,-0.004446010879942397,-1.77801,-466235.2629044764,-1.88732,98717143.09873216,100000000.0,100000000.0,146.94,-99.83335,2021-04-05T21:48:37.754Z,0.241815,1.26473,2026-05-27T04:35:20.908Z,,2026-05-27T11:09:08.087Z,-23.93087456953121,-6.2151599520711605,early_accumulation,0.9983,False,low,False,-1.89841,,0.12039999999999984,,True,False,False,0.2004385144985104,10_49m_range,False,False,"{'short_term': {'has_spike': False, 'momentum_initial': 'low', 'volume_mc_ratio': 0, 'is_candidate': False}, 'medium_term': {'persistence_days': 0, 'volume_recovery_consistent': False, 'volatility_reducing': False, 'is_emerging_leader': False}, 'long_term': {'trend_clear': False, 'sustainable_growth': False, 'consistency_score': 0, 'is_confirmed_leader': False}, 'classification': 'MONITORING'}",MONITORING,"{""should_analyze"": false, ""combined_validation"": ""NOT_APPLICABLE""}",False,0.0,False,Other,0.0,none,0.0,False,Apenas 2 snapshots (mínimo 3),10_49m_range,0.0,0,0.0,43,0,0,0,20260517,0,0,False,False,NOT_APPLICABLE,False
